date_hour,equipment_energy_consumption,lighting_energy,zone1_temp_humid,zone2_temp_humid,zone3_temp_humid,zone4_temp_humid,zone5_temp_humid,zone6_temp_humid,zone7_temp_humid,zone8_temp_humid,zone9_temp_humid,outdoor_temp_humid
2016-01-16 03:00:00,220.0,0.0,977.7530497050407,838.3833343852909,859.1012533333336,863.593571406853,1012.1656041957347,16.357059924579982,779.5157333333334,994.5323814456202,507.7181999999999,101.00665983562725
2016-01-16 06:00:00,260.0,0.0,854.7579655555558,804.4322790083081,865.9664,827.9865000000001,970.6416737803138,76.23334783651174,777.4304000000002,971.4911000000001,811.1509889992456,71.99999999999999
2016-01-16 07:00:00,650.0,20.0,848.8869653333331,808.6111499999996,871.3456666666661,836.1600000000001,944.758526222222,106.81075485395749,783.9156,975.6878385970459,846.6740666666669,103.68
2016-01-16 08:00:00,840.0,40.0,872.029410150582,828.420966666667,871.8824746913581,900.262777623457,905.6349950617272,106.60164675155688,785.3023333333336,975.6798666666666,840.1042415785664,147.14890711440643
2016-01-16 09:00:00,1279.9856929495108,0.0,900.3335083333336,695.5714891163769,873.7559231111115,885.6762159999997,596.0747475000022,146.45954088888894,790.9215999999999,973.3557777777775,825.6696000000003,154.13377777777785
2016-01-16 10:00:00,370.0,0.0,784.9934924358644,357.6047271667442,878.9537297595557,871.5470044444445,901.0395199999998,157.81445866666664,782.7268835351551,822.0157059356043,811.4592199999998,230.47837924913716
2016-01-16 11:00:00,320.0,0.0,908.8438518518519,856.271350155164,768.2881489654909,860.7876832723964,925.7624820672371,235.11600837191355,821.5885333333333,1133.2951519062335,807.4949666666666,362.0
2016-01-16 13:00:00,440.0,0.0,868.4210638883035,808.9599333333335,863.0518272752473,823.3557085630913,1634.9659760000002,610.8232467567008,807.3262561238164,991.4410520000004,478.6623022222221,1109.9306266620629
2016-01-16 14:00:00,370.0,0.0,519.8468647470021,816.1311599999999,866.8534766346894,721.654068234092,1324.7755348888884,449.635929777778,803.1110806670779,964.5518399999995,799.7693333333331,423.73333333333323
2016-01-16 21:00:00,720.0,140.0,895.9614440581412,840.0079744067633,941.9009268518518,851.5582218832778,976.3264373230456,99.54251223846329,733.0996210818305,893.0904197530866,594.2546051227765,31.17254246191363
2016-01-16 22:00:00,810.0,110.0,882.3358860000003,828.6906162362236,910.291638666667,869.7117777777773,962.3922093333331,1151.7053180477326,863.9232267149014,901.7461866666663,717.3213851111864,70.15555555555555
2016-01-16 23:00:00,260.0,30.0,881.139047041371,817.9822636034522,1030.576707899773,865.4726351353903,974.9942399999996,810.4416677082554,731.956110045536,940.4262525162206,730.6678632180999,109.91735630267496
2016-01-17 00:00:00,190.0,86.00296632575207,869.7644382400483,816.7726875000001,905.771355169741,864.404771440972,987.2531067335809,47.24344963400412,774.3260208333337,803.2643814855287,750.5845499999999,62.400000000000006
2016-01-17 05:00:00,260.0,0.0,418.04841571311744,797.0198469135795,891.3424709616157,834.1635771604941,987.7887105587099,934.5823429618956,782.8483380665463,1046.3900549796103,710.7093204305568,44.19097222222222
2016-01-21 13:00:00,750.0,0.0,684.7434419518202,627.5174966666665,696.8514133333333,819.3152652437998,677.1002174444445,147.76238848132968,495.4971184444442,717.9342600292408,574.032227555555,443.4342499046243
2016-01-22 14:00:00,170.0,0.0,713.5049937629575,668.166029421611,726.3414334841214,625.077,775.3768701008702,1169.5879598996203,543.7392479510564,745.7555474843768,620.6620112668237,181.876700080339
2016-01-22 15:00:00,220.0,0.0,833.203735369688,680.3396750715984,723.4871200000001,624.499791111111,461.27882666666704,668.989295353956,457.70466878674546,1145.4363542845763,618.0944817777774,1018.7620943983707
2016-01-22 17:00:00,210.0,0.0,717.7901500000002,664.6934592787675,723.7109133333331,627.9123955555557,753.6222970625104,379.3947480000001,717.7150977986342,745.6535044444444,617.4700800000003,289.20066666666673
2016-01-22 19:00:00,230.0,0.0,726.2645921626528,679.6210183956442,720.6308869374072,743.9790491642401,765.7897245027434,390.3893194444444,565.3178922325108,748.2638358024695,621.2570185185187,247.27598742255543
2016-01-22 20:00:00,130.0,0.0,616.850318186429,347.6032654112751,716.4973188209625,637.3560513880494,766.42835,367.95334722222213,566.8088888888888,751.7276518652651,622.8513641575607,358.90000000000003
2016-01-22 21:00:00,160.0,0.0,849.4663432161823,689.1858539999998,723.4254666666664,638.2106571015321,764.9376579999998,374.43048533333325,562.166041030298,747.0210679012346,622.3555466666669,332.25249210924676
2016-01-22 22:00:00,120.0,0.0,932.7472603710978,670.5116644201507,722.0599999999998,643.5872181109925,763.9033224279827,408.5207913580246,570.2670986625511,749.4707288719943,620.2512000000002,386.09999999999997
2016-01-22 23:00:00,140.0,0.0,716.5140314785971,691.7109333333335,723.281907,635.3540977777774,762.9230266666675,1464.1167172523444,575.1622886202938,567.7924982104012,623.3770800000001,373.29754511544246
2016-01-23 01:00:00,170.0,0.0,729.995,696.2952177777775,730.7418175091731,643.722767967378,768.2513961381162,531.9341999999999,580.7388959892556,762.2105453724497,628.5648,474.0
2016-01-23 02:00:00,210.0,0.0,623.8510752489472,704.0496351716122,725.6689253503552,644.8212246913579,766.7697680368698,548.0199787168368,585.0073030897506,775.7258794563777,631.9766103224649,498.23218042287965
2016-01-23 03:00:00,190.0,0.0,735.6897466666668,815.59630307199,722.7372799999998,504.18273766579387,1056.9068668545638,185.63447913348466,587.8143440562915,757.1501051851851,632.6344721827861,503.97599999999994
2016-01-23 04:00:00,180.0,86.00296632575207,678.6208501615419,706.9656030487804,624.0548241941933,652.2326781059091,760.955,552.4232330325763,520.2605074996595,613.7791039252896,637.4435636399644,497.6680809773302
2016-01-23 05:00:00,260.0,0.0,842.7404920858934,706.292313484873,726.054,651.8482679457269,765.8587198886402,603.2711250000001,396.6878693415639,770.646244864912,640.05961919552,543.3333333333334
2016-01-23 09:00:00,710.0,70.0,747.0609214755674,712.3276014,734.2074670826025,653.9831226666672,428.59212490378474,500.14360705160584,604.0006293333333,767.4865964912278,558.1715493252937,345.48666666666674
2016-01-23 12:00:00,830.0,50.0,752.1317968926271,711.2467993987756,729.4061600000001,666.8484472574092,763.9048799999997,2575.355495902775,612.6202337923482,770.3552385185183,655.8431208333336,676.137
2016-01-23 13:00:00,720.0,50.0,750.0471999999996,717.7085999999999,733.00242,661.1954009413637,770.324057185466,853.479,610.6598371575975,806.9383161358035,659.5467466666669,694.0826666666666
2016-01-23 14:00:00,1030.0,60.0,691.3094393806899,724.7029751016261,735.0675296296298,669.4401777777779,907.0326477331533,878.31525,619.2506666666666,864.2273019380428,664.4712965159941,670.9162779218314
2016-01-23 15:00:00,1679.9856929495108,50.0,704.3197935903759,725.9630864197527,737.7386012345678,674.3935900127304,772.4255249999998,762.0431656924011,620.8987777777777,888.7361500685873,664.0666666666667,683.1285483233344
2016-01-23 16:00:00,290.0,30.0,768.4319777777783,725.3391870568078,747.1991725000001,675.9258185486486,780.610191111111,707.1384331210679,622.0321445679016,915.1309718518525,665.5875000000001,642.5533333333333
2016-01-23 17:00:00,1470.0,70.0,760.1019555555556,729.9382222222223,735.805827777778,669.5382090308643,784.4004774971486,691.4745000000001,632.3595576131692,894.3931913580245,539.1656065919645,570.461990137954
2016-01-23 18:00:00,550.0,30.0,775.3409942129621,740.4260654320991,742.7578194444444,563.730464303905,922.0745294619364,423.1320000000002,637.7751090277787,1051.161239981073,572.8809264111071,520.3211325538618
2016-01-23 19:00:00,360.0,30.0,811.2619229166669,767.3366542047755,751.9560755146026,523.9566296107319,784.2003315972223,642.565125,635.6286833333337,1186.031034057658,669.3179102632782,576.0222222222222
2016-01-23 20:00:00,540.0,0.0,835.181983999999,794.7122609533634,768.2784559722799,952.1847949856048,1068.1933708804734,346.3882794277405,619.2741168984605,936.7870542592586,578.6769696255146,534.1466666666666
2016-01-23 22:00:00,440.0,10.0,822.4807111111108,789.0145833333332,783.9917390255617,839.8942571151397,792.3161925315866,246.34396823376707,632.4416191822409,946.7462817901234,677.5094524691362,496.7083333333333
2016-01-23 23:00:00,420.0,86.00296632575207,805.5622518518518,776.4813888888885,786.5933031691919,921.6464535990667,929.5420346505279,542.3821671163108,625.4138224451309,783.6769747569958,699.5830000000001,482.13621628695205
2016-01-24 00:00:00,210.0,0.0,897.8614281354729,764.1883047486583,814.1693057868388,678.5626350701616,787.8156009173528,573.081659106069,627.4452712997888,1001.4141338134428,712.1943403868682,476.8666666666666
2016-01-24 01:00:00,220.0,0.0,785.5591466666666,903.1165550447218,794.662408,738.7920213333333,803.4177283196243,562.437,784.5940120694954,987.0171556732153,576.636661753704,487.59999999999997
2016-01-24 02:00:00,190.0,0.0,778.7798443720972,741.1574851851849,713.0457775220277,754.6413407960101,941.4251289287856,561.3826126736219,625.5597124546039,1109.0539205927794,728.674180158574,491.4333333333333
2016-01-24 03:00:00,220.0,0.0,774.1061813333329,750.032678303404,799.0752599999997,735.3636,784.89,575.5571999999999,525.1791838849172,983.1568432244018,628.0140704763332,340.3538742906013
2016-01-24 05:00:00,240.0,0.0,647.1855227274714,726.6459259259259,812.6406556184828,728.016,1034.9249464076433,647.1300000000002,627.072638056561,982.6079456018523,744.0501147349801,570.9888888888888
2016-01-24 06:00:00,170.0,0.0,761.0815679999997,445.6658373944687,804.4360946243254,727.6225839999998,785.96856,650.0619539999998,626.1074844444445,972.5467699504774,636.4171435868744,579.312
2016-01-24 08:00:00,3650.0,90.0,797.0685250613153,731.2890438271604,540.539456790123,787.0845000000002,784.2174214506172,407.8140000000001,636.3670109018447,959.2978561498953,628.4830857068828,439.45537325580204
2016-01-24 09:00:00,2010.0,90.0,823.2884297019144,767.3792897777764,900.626290666666,993.4221766064809,791.1879299999999,632.5668000000001,645.1493645169653,941.4869480000002,450.4093333333332,628.0770128279565
2016-01-24 10:00:00,1300.0,190.0,843.7888026620373,790.8302617283949,855.510272222223,819.6496068672845,801.9446986282576,657.3836250000002,788.8678083800745,941.7853927668104,756.6878398148147,621.8333333333334
2016-01-24 11:00:00,295.4335889987692,200.0,560.1187318045434,809.3024175347223,849.0836169330555,851.6538661887693,1392.266376028805,689.9760000000001,218.4499542438271,975.4823636574074,763.2973212102561,649.3001273065267
2016-01-24 12:00:00,970.0,160.0,877.6816558665691,829.5699413333334,864.3875066666668,856.5535239408606,1385.0577520000002,737.4618000000003,659.6692563719843,986.9183801191689,612.2036962824419,667.9199999999998
2016-01-24 13:00:00,2700.0,90.0,948.7352453514742,1062.564135891757,833.9578502921999,864.7025073924731,1212.4540519783218,805.0750714285715,674.5399934807257,993.6028902246268,750.2752239978608,711.8571428571428
2016-01-24 14:00:00,860.0,120.0,946.0898542222219,864.7904239611722,1046.2446448888893,860.8861155555551,1084.6937211428396,277.8850146157181,682.9084581616466,1008.0221327192659,651.1377432131029,450.90666666666687
2016-01-24 15:00:00,510.0,60.0,941.7408188683116,912.1141611111115,968.261155672172,846.838373581688,1002.04631034808,798.3330900000002,612.304186405147,680.0010529704274,765.7188666666663,556.3822876469482
2016-01-24 16:00:00,390.0,20.0,955.9671244967569,924.2429907407403,949.0144469135795,839.5560934027772,1000.0851786757006,829.6140000000001,707.6346666666667,1019.2461014888298,762.8565166666665,1046.128326827598
2016-01-24 17:00:00,470.0,70.0,965.647476851852,615.5136166666665,1070.6951201766296,827.5240000000001,975.6005876200272,801.700135186953,709.1999811728391,1140.329330541594,759.1007682790905,496.169043784975
2016-01-24 18:00:00,340.0,30.0,942.1266311111107,1041.6200871186938,935.2429519999998,820.440808888889,946.259836790123,793.2060000000001,711.928888888889,971.3080441802053,943.8637683964105,763.52
2016-01-24 19:00:00,980.0,130.0,909.8283948331526,892.2411259259262,913.1568261230912,829.3592342785494,557.5233067069655,792.5400000000002,713.9097415123455,959.0721400205757,850.1011705096055,714.488443357534
2016-01-24 20:00:00,640.0,40.0,558.4821527777774,872.4475378574491,910.4315782609779,883.2694477631422,1558.0901699135807,766.791108,718.9931586419755,938.1834000000001,780.2247778844242,751.0223420148752
2016-01-24 21:00:00,420.0,10.0,927.0874622222224,1042.3016498250374,898.8833915781139,864.1745824587808,1457.283186333333,818.9136,725.298684691358,935.9704173383634,678.3968983930565,756.313423579008
2016-01-24 22:00:00,1919.9856929495108,40.0,914.8968333333335,873.4047888888892,905.8712666666664,860.949822222223,860.4230675000045,1177.2292906399368,823.7205271860407,616.4625486968455,871.4448199489503,761.5833333333333
2016-01-24 23:00:00,190.0,0.0,733.124442593798,862.2390200000002,741.742197732984,514.5195213333335,1090.8834619753086,837.5616000000001,717.40280721,922.1571266113345,912.1178068668569,734.0605623669167
